target,sample,sampling_date,city,inhabitants,flow,copies_l,copies_day_inhabitant,pmmov_normalised
Influenza A virus,w27y24gav,2024-07-01,Gavle,89000,NA,0,0,0
Influenza A virus,w27y24got,2024-07-01,Goteborg,800000,NA,0,0,0
Influenza A virus,w27y24hel,2024-07-01,Helsingborg,149000,NA,0,0,0
Influenza A virus,w27y24kal,2024-07-01,Kalmar,66000,NA,0,0,0
Influenza A virus,w27y24ksd,2024-07-01,Karlstad,70000,NA,0,0,0
Influenza A virus,w27y24lin,2024-07-01,Linkoping,154000,NA,0,0,0
Influenza A virus,w27y24lul,2024-07-01,Lulea,70000,NA,0,0,0
Influenza A virus,w27y24mal,2024-07-01,Malmo,356000,NA,0,0,0
Influenza A virus,w27y24ohm,2024-07-01,Osthammar,4500,NA,0,0,0
Influenza A virus,w27y24ore,2024-07-01,Orebro,137000,NA,0,0,0
Influenza A virus,w27y24osd,2024-07-01,Ostersund,54000,NA,0,0,0
Influenza A virus,w27y24stb,2024-07-01,Stockholm-Bromma,375000,NA,0,0,0
Influenza A virus,w27y24stg,2024-07-01,Stockholm-Grodinge,345000,NA,11951.677124660262,3868193.098229458,0.086679496
Influenza A virus,w27y24sth,2024-07-01,Stockholm-Henriksdal,875000,NA,0,0,0
Influenza A virus,w27y24stk,2024-07-01,Stockholm-Kappala,500000,NA,0,0,0
Influenza A virus,w27y24ume,2024-07-01,Umea,109000,NA,0,0,0
Influenza A virus,w27y24upc,2024-07-01,Uppsala,191000,NA,1302.8418314589574,354727.67855074146,0.026421437
Influenza A virus,w27y24vas,2024-07-01,Vasteras,145000,NA,0,0,0
Influenza B virus,w27y24gav,2024-07-01,Gavle,89000,NA,139105.8417108008,41825531.732371114,0.8084888
Influenza B virus,w27y24got,2024-07-01,Goteborg,800000,NA,0,0,0
Influenza B virus,w27y24hel,2024-07-01,Helsingborg,149000,NA,0,0,0
Influenza B virus,w27y24kal,2024-07-01,Kalmar,66000,NA,0,0,0
Influenza B virus,w27y24ksd,2024-07-01,Karlstad,70000,NA,0,0,0
Influenza B virus,w27y24lin,2024-07-01,Linkoping,154000,NA,0,0,0
Influenza B virus,w27y24lul,2024-07-01,Lulea,70000,NA,0,0,0
Influenza B virus,w27y24mal,2024-07-01,Malmo,356000,NA,0,0,0
Influenza B virus,w27y24ohm,2024-07-01,Osthammar,4500,NA,0,0,0
Influenza B virus,w27y24ore,2024-07-01,Orebro,137000,NA,0,0,0
Influenza B virus,w27y24osd,2024-07-01,Ostersund,54000,NA,0,0,0
Influenza B virus,w27y24stb,2024-07-01,Stockholm-Bromma,375000,NA,0,0,0
Influenza B virus,w27y24stg,2024-07-01,Stockholm-Grodinge,345000,NA,0,0,0
Influenza B virus,w27y24sth,2024-07-01,Stockholm-Henriksdal,875000,NA,0,0,0
Influenza B virus,w27y24stk,2024-07-01,Stockholm-Kappala,500000,NA,0,0,0
Influenza B virus,w27y24ume,2024-07-01,Umea,109000,NA,0,0,0
Influenza B virus,w27y24upc,2024-07-01,Uppsala,191000,NA,0,0,0
Influenza B virus,w27y24vas,2024-07-01,Vasteras,145000,NA,0,0,0
RSV,w27y24gav,2024-07-01,Gavle,89000,NA,NA,NA,NA
RSV,w27y24got,2024-07-01,Goteborg,800000,NA,NA,NA,NA
RSV,w27y24hel,2024-07-01,Helsingborg,149000,NA,NA,NA,NA
RSV,w27y24kal,2024-07-01,Kalmar,66000,NA,NA,NA,NA
RSV,w27y24ksd,2024-07-01,Karlstad,70000,NA,0.8699566013537425,234.8882823655105,0.0235750714040715
RSV,w27y24lin,2024-07-01,Linkoping,154000,NA,0.38729111952994383,115.0858195579824,0.034489877279874
RSV,w27y24lul,2024-07-01,Lulea,70000,NA,1.0488076700440527,286.12971535473247,0.032163134825306
RSV,w27y24mal,2024-07-01,Malmo,356000,NA,NA,NA,NA
RSV,w27y24ohm,2024-07-01,Osthammar,4500,NA,0.8615387683560216,101.47012160637588,0.0357707171450918
RSV,w27y24ore,2024-07-01,Orebro,137000,NA,0.5142010736185879,151.70808318002426,0.0212291530828228
RSV,w27y24osd,2024-07-01,Ostersund,54000,NA,NA,NA,NA
RSV,w27y24stb,2024-07-01,Stockholm-Bromma,375000,NA,NA,NA,NA
RSV,w27y24stg,2024-07-01,Stockholm-Grodinge,345000,NA,NA,NA,NA
RSV,w27y24sth,2024-07-01,Stockholm-Henriksdal,875000,NA,NA,NA,NA
RSV,w27y24stk,2024-07-01,Stockholm-Kappala,500000,NA,NA,NA,NA
RSV,w27y24ume,2024-07-01,Umea,109000,NA,NA,NA,NA
RSV,w27y24upc,2024-07-01,Uppsala,191000,NA,NA,NA,NA
RSV,w27y24vas,2024-07-01,Vasteras,145000,NA,0.772337661245794,204.45642156496416,0.0269172341910588
SARS CoV-2,w27y24gav,2024-07-01,Gavle,89000,NA,292762.13486999273,88026008.19237085,3.543451464
SARS CoV-2,w27y24got,2024-07-01,Goteborg,800000,NA,540268.2047873714,172129450.04525656,4.215266793
SARS CoV-2,w27y24hel,2024-07-01,Helsingborg,149000,NA,300334.75974041445,143017800.0527626,5.59138138
SARS CoV-2,w27y24kal,2024-07-01,Kalmar,66000,NA,453758.59521456336,105595125.21061333,3.49559214
SARS CoV-2,w27y24ksd,2024-07-01,Karlstad,70000,NA,391162.79421909904,105613954.43915674,3.029198523
SARS CoV-2,w27y24lin,2024-07-01,Linkoping,154000,NA,387397.15460675186,115117328.50074142,6.44507879
SARS CoV-2,w27y24lul,2024-07-01,Lulea,70000,NA,562035.083606929,153331199.88059318,5.284008215
SARS CoV-2,w27y24mal,2024-07-01,Malmo,356000,NA,531835.6980232364,129696202.13366656,3.396008982
SARS CoV-2,w27y24ohm,2024-07-01,Osthammar,4500,NA,301582.1275209459,35519672.79691141,3.448677653
SARS CoV-2,w27y24ore,2024-07-01,Orebro,137000,NA,330157.6840861167,97408566.35591853,3.317705863
SARS CoV-2,w27y24osd,2024-07-01,Ostersund,54000,NA,824117.671311943,283038635.7805795,8.794974355
SARS CoV-2,w27y24stb,2024-07-01,Stockholm-Bromma,375000,NA,454010.8528548176,163182396.77648997,3.627666603
SARS CoV-2,w27y24stg,2024-07-01,Stockholm-Grodinge,345000,NA,534700.6279712766,173057325.52545372,3.531587333
SARS CoV-2,w27y24sth,2024-07-01,Stockholm-Henriksdal,875000,NA,453206.1349169107,172290844.2500128,2.880268856
SARS CoV-2,w27y24stk,2024-07-01,Stockholm-Kappala,500000,NA,546651.225251443,154916584.02645695,4.1945454
SARS CoV-2,w27y24ume,2024-07-01,Umea,109000,NA,352090.1251920269,85115365.12669641,2.544461818
SARS CoV-2,w27y24upc,2024-07-01,Uppsala,191000,NA,135799.3629474287,36974398.27601089,4.81779753
SARS CoV-2,w27y24vas,2024-07-01,Vasteras,145000,NA,394085.2499558746,104323878.06590514,3.889113571
Influenza A virus,w28y24gav,2024-07-08,Gavle,89000,NA,4673.48663403204,1295553.508256612,0.04315665
Influenza A virus,w28y24got,2024-07-08,Goteborg,800000,NA,0,0,0
Influenza A virus,w28y24hel,2024-07-08,Helsingborg,149000,NA,39306.3769573026,13317739.156459492,0.194692775
Influenza A virus,w28y24kal,2024-07-08,Kalmar,66000,NA,NA,NA,NA
Influenza A virus,w28y24ksd,2024-07-08,Karlstad,70000,NA,0,0,0
Influenza A virus,w28y24lin,2024-07-08,Linkoping,154000,NA,0,0,0
Influenza A virus,w28y24lul,2024-07-08,Lulea,70000,NA,0,0,0
Influenza A virus,w28y24mal,2024-07-08,Malmo,356000,NA,55867.19169772514,14547283.15502085,0.238032674
Influenza A virus,w28y24ohm,2024-07-08,Osthammar,4500,NA,0,0,0
Influenza A virus,w28y24ore,2024-07-08,Orebro,137000,NA,0,0,0
Influenza A virus,w28y24osd,2024-07-08,Ostersund,54000,NA,5544.328786676599,1982508.2322581192,0.073317548
Influenza A virus,w28y24stb,2024-07-08,Stockholm-Bromma,375000,NA,0,0,0
Influenza A virus,w28y24stg,2024-07-08,Stockholm-Grodinge,345000,NA,0,0,0
Influenza A virus,w28y24sth,2024-07-08,Stockholm-Henriksdal,875000,NA,11132.082705460532,3297640.95686328,0.037354155
Influenza A virus,w28y24stk,2024-07-08,Stockholm-Kappala,500000,NA,2058.9299456841,579926.4442211664,0.008087674
Influenza A virus,w28y24ume,2024-07-08,Umea,109000,NA,0,0,0
Influenza A virus,w28y24upc,2024-07-08,Uppsala,191000,NA,0,0,0
Influenza A virus,w28y24vas,2024-07-08,Vasteras,145000,NA,2628.7851374736442,653733.5398080146,0.02473755
Influenza B virus,w28y24gav,2024-07-08,Gavle,89000,NA,0,0,0
Influenza B virus,w28y24got,2024-07-08,Goteborg,800000,NA,0,0,0
Influenza B virus,w28y24hel,2024-07-08,Helsingborg,149000,NA,0,0,0
Influenza B virus,w28y24kal,2024-07-08,Kalmar,66000,NA,NA,NA,NA
Influenza B virus,w28y24ksd,2024-07-08,Karlstad,70000,NA,0,0,0
Influenza B virus,w28y24lin,2024-07-08,Linkoping,154000,NA,0,0,0
Influenza B virus,w28y24lul,2024-07-08,Lulea,70000,NA,0,0,0
Influenza B virus,w28y24mal,2024-07-08,Malmo,356000,NA,0,0,0
Influenza B virus,w28y24ohm,2024-07-08,Osthammar,4500,NA,0,0,0
Influenza B virus,w28y24ore,2024-07-08,Orebro,137000,NA,0,0,0
Influenza B virus,w28y24osd,2024-07-08,Ostersund,54000,NA,0,0,0
Influenza B virus,w28y24stb,2024-07-08,Stockholm-Bromma,375000,NA,0,0,0
Influenza B virus,w28y24stg,2024-07-08,Stockholm-Grodinge,345000,NA,0,0,0
Influenza B virus,w28y24sth,2024-07-08,Stockholm-Henriksdal,875000,NA,0,0,0
Influenza B virus,w28y24stk,2024-07-08,Stockholm-Kappala,500000,NA,0,0,0
Influenza B virus,w28y24ume,2024-07-08,Umea,109000,NA,0,0,0
Influenza B virus,w28y24upc,2024-07-08,Uppsala,191000,NA,0,0,0
Influenza B virus,w28y24vas,2024-07-08,Vasteras,145000,NA,0,0,0
RSV,w28y24gav,2024-07-08,Gavle,89000,NA,0.3447913487051037,95.58081073317211,0.0261830506415414
RSV,w28y24got,2024-07-08,Goteborg,800000,NA,0.5647141602892262,309.82477690108107,0.0363385740635825
RSV,w28y24hel,2024-07-08,Helsingborg,149000,NA,0.2735782403075393,92.69344888379742,0.0147024933167202
RSV,w28y24kal,2024-07-08,Kalmar,66000,NA,NA,NA,NA
RSV,w28y24ksd,2024-07-08,Karlstad,70000,NA,0.8660112002923168,247.1843397405784,0.0198048184108492
RSV,w28y24lin,2024-07-08,Linkoping,154000,NA,0.17631102702707638,59.2485192186898,0.0149730888044469
RSV,w28y24lul,2024-07-08,Lulea,70000,NA,NA,NA,NA
RSV,w28y24mal,2024-07-08,Malmo,356000,NA,NA,NA,NA
RSV,w28y24ohm,2024-07-08,Osthammar,4500,NA,NA,NA,NA
RSV,w28y24ore,2024-07-08,Orebro,137000,NA,NA,NA,NA
RSV,w28y24osd,2024-07-08,Ostersund,54000,NA,NA,NA,NA
RSV,w28y24stb,2024-07-08,Stockholm-Bromma,375000,NA,0.5720686140453545,188.48059040675105,0.020113108225316
RSV,w28y24stg,2024-07-08,Stockholm-Grodinge,345000,NA,NA,NA,NA
RSV,w28y24sth,2024-07-08,Stockholm-Henriksdal,875000,NA,0.38572616237815455,114.26311004390588,0.0114088275137135
RSV,w28y24stk,2024-07-08,Stockholm-Kappala,500000,NA,0.3593929184680442,101.2280469873832,0.0123816782631061
RSV,w28y24ume,2024-07-08,Umea,109000,NA,0.6411035947424842,147.10092572944524,0.0265194317235971
RSV,w28y24upc,2024-07-08,Uppsala,191000,NA,0.150079863225542,38.466018975618766,0.021418993642967
RSV,w28y24vas,2024-07-08,Vasteras,145000,NA,NA,NA,NA
SARS CoV-2,w28y24gav,2024-07-08,Gavle,89000,NA,398640.2207905249,110508444.12745877,10.48288118
SARS CoV-2,w28y24got,2024-07-08,Goteborg,800000,NA,349945.46131985314,191994077.89852425,9.530571261
SARS CoV-2,w28y24hel,2024-07-08,Helsingborg,149000,NA,502369.434755906,170212204.99474603,9.144842517
SARS CoV-2,w28y24kal,2024-07-08,Kalmar,66000,NA,NA,NA,NA
SARS CoV-2,w28y24ksd,2024-07-08,Karlstad,70000,NA,431099.92716726754,123048236.35431436,5.729416757
SARS CoV-2,w28y24lin,2024-07-08,Linkoping,154000,NA,184830.96170558964,62111604.54042837,5.250045132
SARS CoV-2,w28y24lul,2024-07-08,Lulea,70000,NA,576671.4829827494,166493295.30116236,10.43991112
SARS CoV-2,w28y24mal,2024-07-08,Malmo,356000,NA,553531.087275107,144134208.59358189,8.310422719
SARS CoV-2,w28y24ohm,2024-07-08,Osthammar,4500,NA,484610.8406025416,186305945.3871993,16.01668372
SARS CoV-2,w28y24ore,2024-07-08,Orebro,137000,NA,264220.8921325216,78379102.6004794,5.489872257
SARS CoV-2,w28y24osd,2024-07-08,Ostersund,54000,NA,662553.3233943685,236911891.13744187,38.71456231
SARS CoV-2,w28y24stb,2024-07-08,Stockholm-Bromma,375000,NA,557232.7079167365,183592574.742743,7.229785309
SARS CoV-2,w28y24stg,2024-07-08,Stockholm-Grodinge,345000,NA,500985.97243264574,144214257.66443744,5.109078798
SARS CoV-2,w28y24sth,2024-07-08,Stockholm-Henriksdal,875000,NA,513340.8552970602,152066228.22056916,5.726895762
SARS CoV-2,w28y24stk,2024-07-08,Stockholm-Kappala,500000,NA,452693.4922332768,127507459.79639368,6.159767167
SARS CoV-2,w28y24ume,2024-07-08,Umea,109000,NA,407301.9241915815,93455239.67001335,7.067167247
SARS CoV-2,w28y24upc,2024-07-08,Uppsala,191000,NA,136168.1019744281,34900383.58144583,6.382178703
SARS CoV-2,w28y24vas,2024-07-08,Vasteras,145000,NA,387732.78064504947,96422457.49848165,13.51357349
Influenza A virus,w29y24gav,2024-07-15,Gavle,89000,NA,0,0,0
Influenza A virus,w29y24got,2024-07-15,Goteborg,800000,NA,0,0,0
Influenza A virus,w29y24hel,2024-07-15,Helsingborg,149000,NA,22129.330323988495,7709514.561991304,0.173279547
Influenza A virus,w29y24kal,2024-07-15,Kalmar,66000,NA,4274.5228032993455,1183648.2788726538,0.041826669
Influenza A virus,w29y24ksd,2024-07-15,Karlstad,70000,NA,0,0,0
Influenza A virus,w29y24lin,2024-07-15,Linkoping,154000,NA,0,0,0
Influenza A virus,w29y24lul,2024-07-15,Lulea,70000,NA,NA,NA,NA
Influenza A virus,w29y24mal,2024-07-15,Malmo,356000,NA,8479.180265222321,3007230.923058793,0.04944903
Influenza A virus,w29y24ohm,2024-07-15,Osthammar,4500,NA,0,0,0
Influenza A virus,w29y24ore,2024-07-15,Orebro,137000,NA,0,0,0
Influenza A virus,w29y24osd,2024-07-15,Ostersund,54000,NA,NA,NA,NA
Influenza A virus,w29y24stb,2024-07-15,Stockholm-Bromma,375000,NA,18579.93281634524,7320924.90033554,0.078629916
Influenza A virus,w29y24stg,2024-07-15,Stockholm-Grodinge,345000,NA,8948.082989037212,2896071.6140130893,0.022531661
Influenza A virus,w29y24sth,2024-07-15,Stockholm-Henriksdal,875000,NA,0,0,0
Influenza A virus,w29y24stk,2024-07-15,Stockholm-Kappala,500000,NA,11802.784639979154,3848825.199678534,0.065864725
Influenza A virus,w29y24ume,2024-07-15,Umea,109000,NA,0,0,0
Influenza A virus,w29y24upc,2024-07-15,Uppsala,191000,NA,0,0,0
Influenza A virus,w29y24vas,2024-07-15,Vasteras,145000,NA,0,0,0
Influenza B virus,w29y24gav,2024-07-15,Gavle,89000,NA,0,0,0
Influenza B virus,w29y24got,2024-07-15,Goteborg,800000,NA,0,0,0
Influenza B virus,w29y24hel,2024-07-15,Helsingborg,149000,NA,0,0,0
Influenza B virus,w29y24kal,2024-07-15,Kalmar,66000,NA,0,0,0
Influenza B virus,w29y24ksd,2024-07-15,Karlstad,70000,NA,0,0,0
Influenza B virus,w29y24lin,2024-07-15,Linkoping,154000,NA,0,0,0
Influenza B virus,w29y24lul,2024-07-15,Lulea,70000,NA,0,0,0
Influenza B virus,w29y24mal,2024-07-15,Malmo,356000,NA,8137.990227439566,2886224.2690938776,0.042568924
Influenza B virus,w29y24ohm,2024-07-15,Osthammar,4500,NA,0,0,0
Influenza B virus,w29y24ore,2024-07-15,Orebro,137000,NA,0,0,0
Influenza B virus,w29y24osd,2024-07-15,Ostersund,54000,NA,0,0,0
Influenza B virus,w29y24stb,2024-07-15,Stockholm-Bromma,375000,NA,0,0,0
Influenza B virus,w29y24stg,2024-07-15,Stockholm-Grodinge,345000,NA,0,0,0
Influenza B virus,w29y24sth,2024-07-15,Stockholm-Henriksdal,875000,NA,0,0,0
Influenza B virus,w29y24stk,2024-07-15,Stockholm-Kappala,500000,NA,0,0,0
Influenza B virus,w29y24ume,2024-07-15,Umea,109000,NA,0,0,0
Influenza B virus,w29y24upc,2024-07-15,Uppsala,191000,NA,0,0,0
Influenza B virus,w29y24vas,2024-07-15,Vasteras,145000,NA,0,0,0
RSV,w29y24gav,2024-07-15,Gavle,89000,NA,1.416452230040883,590.3034039070876,0.0414762139126067
RSV,w29y24got,2024-07-15,Goteborg,800000,NA,NA,NA,NA
RSV,w29y24hel,2024-07-15,Helsingborg,149000,NA,NA,NA,NA
RSV,w29y24kal,2024-07-15,Kalmar,66000,NA,NA,NA,NA
RSV,w29y24ksd,2024-07-15,Karlstad,70000,NA,0.25912519787775173,93.1720739199028,0.012694882731133
RSV,w29y24lin,2024-07-15,Linkoping,154000,NA,NA,NA,NA
RSV,w29y24lul,2024-07-15,Lulea,70000,NA,NA,NA,NA
RSV,w29y24mal,2024-07-15,Malmo,356000,NA,0.5972800688400266,211.83169086632435,0.015258481233719
RSV,w29y24ohm,2024-07-15,Osthammar,4500,NA,NA,NA,NA
RSV,w29y24ore,2024-07-15,Orebro,137000,NA,NA,NA,NA
RSV,w29y24osd,2024-07-15,Ostersund,54000,NA,NA,NA,NA
RSV,w29y24stb,2024-07-15,Stockholm-Bromma,375000,NA,0.31964666224503946,125.9482061679039,0.01179004512341
RSV,w29y24stg,2024-07-15,Stockholm-Grodinge,345000,NA,0.6411805111303877,207.51983190344964,0.0139954620830933
RSV,w29y24sth,2024-07-15,Stockholm-Henriksdal,875000,NA,NA,NA,NA
RSV,w29y24stk,2024-07-15,Stockholm-Kappala,500000,NA,NA,NA,NA
RSV,w29y24ume,2024-07-15,Umea,109000,NA,NA,NA,NA
RSV,w29y24upc,2024-07-15,Uppsala,191000,NA,0.4476036917610834,110.65185085802656,0.0153952870779927
RSV,w29y24vas,2024-07-15,Vasteras,145000,NA,0.7833362526975619,256.2744341617743,0.0946471611352193
SARS CoV-2,w29y24gav,2024-07-15,Gavle,89000,NA,482489.79669880273,201076579.4293827,4.194327911
SARS CoV-2,w29y24got,2024-07-15,Goteborg,800000,NA,113240.68839012396,51246617.187877975,4.825991254
SARS CoV-2,w29y24hel,2024-07-15,Helsingborg,149000,NA,491996.50474506855,171403931.4451919,3.932970416
SARS CoV-2,w29y24kal,2024-07-15,Kalmar,66000,NA,258943.62032925425,71703482.38432631,3.635960357
SARS CoV-2,w29y24ksd,2024-07-15,Karlstad,70000,NA,291155.21999119857,104688914.47594205,2.537340618
SARS CoV-2,w29y24lin,2024-07-15,Linkoping,154000,NA,163383.9374539973,53159519.26691832,4.841852572
SARS CoV-2,w29y24lul,2024-07-15,Lulea,70000,NA,530675.9873603078,183977893.60308984,4.926664859
SARS CoV-2,w29y24mal,2024-07-15,Malmo,356000,NA,700179.7381014858,248326146.4264655,4.140907608
SARS CoV-2,w29y24ohm,2024-07-15,Osthammar,4500,NA,NA,NA,10.23349659
SARS CoV-2,w29y24ohm,2024-07-15,Osthammar,4500,NA,682389.0684707266,223823614.4583983,10.23349659
SARS CoV-2,w29y24ore,2024-07-15,Orebro,137000,NA,279365.29494379036,90507541.14454098,8.605890409
SARS CoV-2,w29y24osd,2024-07-15,Ostersund,54000,NA,583352.8994943885,244468650.54178637,9.155210621
SARS CoV-2,w29y24stb,2024-07-15,Stockholm-Bromma,375000,NA,620805.0651239568,244611608.90324455,3.792210863
SARS CoV-2,w29y24stg,2024-07-15,Stockholm-Grodinge,345000,NA,602769.238139892,195087917.99494317,3.06497604
SARS CoV-2,w29y24sth,2024-07-15,Stockholm-Henriksdal,875000,NA,13955.243705327586,4925187.136805313,1.094014474
SARS CoV-2,w29y24stk,2024-07-15,Stockholm-Kappala,500000,NA,608966.0219917883,198580575.9134929,3.39221071
SARS CoV-2,w29y24ume,2024-07-15,Umea,109000,NA,575487.0874462018,171652754.98583278,5.333121373
SARS CoV-2,w29y24upc,2024-07-15,Uppsala,191000,NA,496594.7678553158,122762906.56452589,4.086118487
SARS CoV-2,w29y24vas,2024-07-15,Vasteras,145000,NA,193990.60561301833,63465507.32839704,6.057721874
Influenza A virus,w30y24gav,2024-07-22,Gavle,89000,NA,0,0,0
Influenza A virus,w30y24got,2024-07-22,Goteborg,800000,NA,14647.111878518215,6707205.471411061,0.160897668
Influenza A virus,w30y24hel,2024-07-22,Helsingborg,149000,NA,11481.374756249308,4647490.977675601,0.266236675
Influenza A virus,w30y24kal,2024-07-22,Kalmar,66000,NA,7697.0235480725505,2266423.5702006356,0.073119428
Influenza A virus,w30y24ksd,2024-07-22,Karlstad,70000,NA,0,0,0
Influenza A virus,w30y24lin,2024-07-22,Linkoping,154000,NA,0,0,0
Influenza A virus,w30y24lul,2024-07-22,Lulea,70000,NA,NA,NA,NA
Influenza A virus,w30y24mal,2024-07-22,Malmo,356000,NA,7487.381073790358,2369945.397578424,0.083697848
Influenza A virus,w30y24ohm,2024-07-22,Osthammar,4500,NA,0,0,0
Influenza A virus,w30y24ore,2024-07-22,Orebro,137000,NA,0,0,0
Influenza A virus,w30y24osd,2024-07-22,Ostersund,54000,NA,40896.58219054212,14962847.672935938,0.433435492
Influenza A virus,w30y24stb,2024-07-22,Stockholm-Bromma,375000,NA,12659.10783763716,3004158.19916535,0.110236982
Influenza A virus,w30y24stg,2024-07-22,Stockholm-Grodinge,345000,NA,13893.94600001368,3236926.9672379694,0.079933863
Influenza A virus,w30y24sth,2024-07-22,Stockholm-Henriksdal,875000,NA,NA,NA,NA
Influenza A virus,w30y24stk,2024-07-22,Stockholm-Kappala,500000,NA,6881.840082766205,1438910.1792254203,0.063603164
Influenza A virus,w30y24ume,2024-07-22,Umea,109000,NA,0,0,0
Influenza A virus,w30y24upc,2024-07-22,Uppsala,191000,NA,6377.724690290696,1434887.8816291718,0.035535217
Influenza A virus,w30y24vas,2024-07-22,Vasteras,145000,NA,0,0,0
Influenza B virus,w30y24gav,2024-07-22,Gavle,89000,NA,0,0,0
Influenza B virus,w30y24got,2024-07-22,Goteborg,800000,NA,0,0,0
Influenza B virus,w30y24hel,2024-07-22,Helsingborg,149000,NA,0,0,0
Influenza B virus,w30y24kal,2024-07-22,Kalmar,66000,NA,0,0,0
Influenza B virus,w30y24ksd,2024-07-22,Karlstad,70000,NA,0,0,0
Influenza B virus,w30y24lin,2024-07-22,Linkoping,154000,NA,NA,NA,NA
Influenza B virus,w30y24lul,2024-07-22,Lulea,70000,NA,0,0,0
Influenza B virus,w30y24mal,2024-07-22,Malmo,356000,NA,0,0,0
Influenza B virus,w30y24ohm,2024-07-22,Osthammar,4500,NA,0,0,0
Influenza B virus,w30y24ore,2024-07-22,Orebro,137000,NA,0,0,0
Influenza B virus,w30y24osd,2024-07-22,Ostersund,54000,NA,0,0,0
Influenza B virus,w30y24stb,2024-07-22,Stockholm-Bromma,375000,NA,0,0,0
Influenza B virus,w30y24stg,2024-07-22,Stockholm-Grodinge,345000,NA,0,0,0
Influenza B virus,w30y24sth,2024-07-22,Stockholm-Henriksdal,875000,NA,0,0,0
Influenza B virus,w30y24stk,2024-07-22,Stockholm-Kappala,500000,NA,NA,NA,NA
Influenza B virus,w30y24ume,2024-07-22,Umea,109000,NA,0,0,0
Influenza B virus,w30y24upc,2024-07-22,Uppsala,191000,NA,0,0,0
Influenza B virus,w30y24vas,2024-07-22,Vasteras,145000,NA,0,0,0
RSV,w30y24gav,2024-07-22,Gavle,89000,NA,1.1069173008244722,414.50943597615736,0.067795449348182
RSV,w30y24got,2024-07-22,Goteborg,800000,NA,1.1264569152875377,515.8271506484692,0.0351835783470608
RSV,w30y24hel,2024-07-22,Helsingborg,149000,NA,0.4122685569346243,166.88022466038922,0.0253876634596912
RSV,w30y24kal,2024-07-22,Kalmar,66000,NA,NA,NA,NA
RSV,w30y24ksd,2024-07-22,Karlstad,70000,NA,NA,NA,NA
RSV,w30y24lin,2024-07-22,Linkoping,154000,NA,NA,NA,NA
RSV,w30y24lul,2024-07-22,Lulea,70000,NA,NA,NA,NA
RSV,w30y24mal,2024-07-22,Malmo,356000,NA,0.33909597005339515,107.33244717282788,0.0110623916279109
RSV,w30y24ohm,2024-07-22,Osthammar,4500,NA,0.33522396611141275,89.39305762971006,0.0119488176263034
RSV,w30y24ore,2024-07-22,Orebro,137000,NA,NA,NA,NA
RSV,w30y24osd,2024-07-22,Ostersund,54000,NA,NA,NA,NA
RSV,w30y24stb,2024-07-22,Stockholm-Bromma,375000,NA,NA,NA,NA
RSV,w30y24stg,2024-07-22,Stockholm-Grodinge,345000,NA,NA,NA,NA
RSV,w30y24sth,2024-07-22,Stockholm-Henriksdal,875000,NA,0.3295740581173212,82.00857202944927,0.0141928691767117
RSV,w30y24stk,2024-07-22,Stockholm-Kappala,500000,NA,0.41803431237358113,87.40595830556732,0.00925683908896963
RSV,w30y24ume,2024-07-22,Umea,109000,NA,NA,NA,NA
RSV,w30y24upc,2024-07-22,Uppsala,191000,NA,NA,NA,NA
RSV,w30y24vas,2024-07-22,Vasteras,145000,NA,NA,NA,NA
SARS CoV-2,w30y24gav,2024-07-22,Gavle,89000,NA,548850.2528393036,205529002.5463855,15.95283909
SARS CoV-2,w30y24got,2024-07-22,Goteborg,800000,NA,540458.6458643702,247486823.1142124,9.503234275
SARS CoV-2,w30y24hel,2024-07-22,Helsingborg,149000,NA,530993.6185133673,214938376.59997797,10.63428672
